b'@T_Steve90 They only lost 2 games relax',251✈️214
b'Watching the shocked faces of spoiled sorority girls on National TV whenever Alabama loses a game is just as enjoyable every single time',Everywhere
b'Must be nice',"Roseville, MI"
b'@TheRTOTA @Da_Hammer68 @wgross17 @TubbsJake @JosephCshnDavis @finebaum @SethWalder ROFLMAO',Salt Lake City
b'THEY DIDN\xe2\x80\x99T FUCK IT UP',None
b'#roll home tide',The Third Coast
b'@nitrolibre Me too',"Franklin,TN•Corpus Christi,TX"
"b'At 1:07 PM CST, 3 ENE South Plains [Floyd Co, TX] MESONET reports NON-TSTM WND GST of M60 MPH. MEASURED BY THE TTU\xe2\x80\xa6 https://t.co/OeKSJ7ubHc'","Lubbock, TX"
b'\xf0\x9f\x92\x80\xf0\x9f\x98\x82',"Dallas, TX"
b'Rivalry games.',Somewhere in Mississippi.
b'No one talk to me',"Pensacola, FL"
b'To be continued.....',I'M STILL THE ONLY VICTIM
b'Bye Bama!!!',"Hammond, LA"
b'Auburn fckn did it!!!',"Florida, USA"
"b'Welp, BAMA'",Albany GA
b'Meh.',"Chicago, IL"
b'Ahh the demise of Alabama. Love to see it',"St. Louis, MO"
b'A pair of late goals gives Notre Dame an 8-0 win in front of a home crowd over the Flushing/Swartz Creek/Goodrich c\xe2\x80\xa6 https://t.co/f16MSPVv7h',"Pontiac, MI"
b'Does anyone wanna hangout maybe see a movie or get married idk but let me know',"Tucson, AZ"
b'@gaswal00 Exacto \xf0\x9f\x99\x8f\xf0\x9f\x91\x8f\xe2\x98\xba\xef\xb8\x8f',"Chicago, IL"
b'AUBURN LOOOOOVES ALABAMA SPECIAL TEAMS AT JORDAN HARE',"Tulsa, Oklahoma, USA"
b'Who finna sit &amp; cry over someone that don\xe2\x80\x99t gaf abt them ?',"Mississippi, USA"
b'Tired of waiting on the barber to respond back you your text? Well gone and hit the link\xe2\x80\xa6 https://t.co/jRyz2EtXQU',Pontiac aka YakTown
b'FuCC Auburn.',"Henderson, TX"
b'@BarstoolBigCat Hot seat alert',None
b'YOOOOOO',None
b'This is most certainly true',"Burlington, ON CANADA"
b'Christmas in #Providence...party this afternoon at the #AuroraClub https://t.co/iOSUd5gZmL',"Providence, RI"
b'Lol',"Tuscumbia, AL"
b'I love angry Nick Saban',None
b'So proud to be a Bear!!! Great job @MorganStateU!!! \xf0\x9f\xa7\xa1\xf0\x9f\x92\x99\xf0\x9f\xa7\xa1\xf0\x9f\x92\x99 #MorganOnSocial #WeAreTheBears',Maryland
b'Lol suck it nick satan',Dirty South 
b'Doinked FG and a 2 many men on the furled penalty! Seriously the Iron Bowl is alway NUTS #WarEagle #IronBowlCody https://t.co/YynDMqtDVF',"Sacramento,CA"
b'@BuckyWrightXXX @andrewchristian Follow you to the bathroom of course.',ohio
b'The yearly Super Bowl for Auburn ends with a little anticlimax.',RipCity
b'Both Row The Boat and the Evil Empire (Bama) go down today',"Texas, USA"
b'When\xe2\x80\x99s his extension meeting?',"Collinsville, MS"
b'@thehill https://t.co/jG3GFL20w8',"La Vista, NE"
"b'They should try TPUSA, or the Russian mining company that ordered tens of thousands of copies to boost your numbers\xe2\x80\xa6 https://t.co/ew1X8t3EFD'",Eastside Decatur 
b'All because the refs couldn\xe2\x80\x99t get it together before half... can\xe2\x80\x99t make this up',"Kennesaw, GA"
b'@CarlosPort @RivaldoGomez05 Mas o Paulo Nobre recebeu de volta https://t.co/dlOPvVGYwK',"Hawthorne, CA"
b'This tweet is irrelevant',"Bavaria, Germany"
"b'They should try TPUSA, or the Russian mining company that ordered tens of thousands of copies to boost your numbers\xe2\x80\xa6 https://t.co/ew1X8t3EFD'",Eastside Decatur 
"b""She just can't be with atheist...\n\nThat's racism and discrimination but okay in a life partner or marriage y hat make sense""",Colorado
b'@michaelameows https://t.co/QdCt1ypEbo',"Chicago, IL"
b'Nick Saban finna rip his players a new one after this',"Nashville, TN"
b'@Msjanalove2 https://t.co/SJ81sBeHHA',None
b'Saban lost two games this year... #fireSaban',"San Diego, CA"
b'Saban about to go crazy.',"Cincinnati, Ohio"
b'Clemson vs OSU for the title. See y\xe2\x80\x99all in New Orleans.',"Atlanta, GA"
b'@tjfstanford Tree looks good.. Go DAWGS',"Smyrna, GA"
b'@ImmigrActivists @NBCNewsTHINK @CasaFreehold',"Freehold, Nj"
b'#ITSOVER #WAREAGLE',People's Republic of Maryland
b'i\xe2\x80\x99m just tired man.',yo daddy house 😎
"b""But it is soo worth it, wouldn't trade anything for my pups \xe2\x9d\xa4""","Oakville, MO"
"b'Sexism is not new, but virulent forms of radicalization are, and they appeal to men who feel marginalized in an unf\xe2\x80\xa6 https://t.co/7duOtHLbW1'","Houston, TX"
b'Free Tua',None
b'What a way to lose. Bama pulling a Sask at the end!',"Ottawa, ON"
b'#Alabama hahahaha https://t.co/XuDUqnV779',None
b'Oh man Bama wut?!',"728 Sycamore, East side Hector"
b'Bama Auburn game was so great \xf0\x9f\x94\xa5',Look Up In The Sky ✨
b'It looks like Auburn is going to win the #IronBowl',"Baton Rouge, LA"
b'@youngkrag @Homestead_Que @softgahd Anytime bro \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbf',"trapped in, htx"
b'Dm for pick ups!!!!',"California, USA"
b'@Subbi232 HAHAHAH.',None
"b'@soslamy234 Also.... Are you really saying no one cared when Westbrook did it? Did you not watch live games, ESPN,\xe2\x80\xa6 https://t.co/w7zgxK8PWD'","Marble Falls, TX aka Paradise"
b'today a very picky 7 year old told me I got her the BEST surprises and it was the BEST day ever.. mission accomplished \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb phew \xf0\x9f\x98\x85',"ÜT: 40.7003946,-74.0018131"
b'fucking dumbass.',"Le Roy, IL"
b'I hope they do',"Rector, AR • Paragould, AR"
b'Mac Jones played hard Jaylen Waddle went crazy the rest of y\xe2\x80\x99all sorry ass niggas suck.',Atlanta➡️Tuscaloosa
b'@gtconway3d Big surprise?!',"New Bern, NC"
b'Well.. that 1 sec at the half sure matters now huh.',"Barbourville, KY"
b'@gtconway3d Big surprise?!',"New Bern, NC"
b'I am Thankful for Auburn.',"Cincinnati, OH to Raleigh, NC"
b'Auburn!!!!',"Cookeville, TN"
b'This why I love my man \xf0\x9f\xa4\xaa',None
b'I am protected in the dark',eh 
b'Auburn. Wow. \xf0\x9f\x91\x80',Atlanta - born and raised
b'13 penalties (I think) is the most penalties under a Saban team at Bama. Ended up losing the game because of a penalty. What a wild finish.',"Oklahoma City, OK"
b'I love you Bo Nix you beautiful son of a gun!!!',None
b'@FreaQNastyEnt this it right here',"Atlanta, GA"
b'Bama should still get in the playoff because they have the 2 best losses.',"St. Louis, MO"
b'@torrriijewel this is truly the best compliment I\xe2\x80\x99ve ever heard',"Norman, OK"
"b'Guess that 1 second will be a controversy. But hey, if the kicker makes the FG it\xe2\x80\x99s a tie game'",N 33° 50' 0'' / W 84° 47' 0''
b'nick saban hate losing lmaooo you can tell',ᴘʟᴜᴛᴏ
b'That\xe2\x80\x99s the stupidest way to win a football game fuck #Auburn',None
b'He said he going kill me but he probably won\xe2\x80\x99t \xf0\x9f\xa5\xb1',"Las Vegas, NV"
"b'@bmh_02 @Flyers4Life74 @flyersgrl28 The 9th, how about you?'","New Jersey, USA"
b'He feel entitled cuz I\xe2\x80\x99m fucking him good\xf0\x9f\x92\x81\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',NOLA to ATL 
b'@connor_254 Im so happy',Belton or CSTAT
b'The only thing that makes me happier than a Buckeyes win over Michigan....is seeing Nick Saban and Alabama lose!',"Germantown, OH"
b'@thetroopsNBA I\xe2\x80\x99m going to beat your ass',Drakes Place
b'War. Eagle. Baby.',"Oxford, MS "
b'What a crazy way for @AlabamaFTBL to lose a game? Too many men on the field. \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f Nice bit of trickery by @AuburnFootball.',"Manhattan, NY"
b'Alabama ass',"Baton Rouge, LA"
b'I\xe2\x80\x99d fire Golding in the parking lot.',Jackson Co. Alabama
b'@daynamichele__ At your own risk baby \xf0\x9f\x98\x82',"Lubbock, TX"
b'Nigga hate I don\xe2\x80\x99t see how',None
b'@ClayTravis You\xe2\x80\x99re kidding right? Did you watch the 2nd half?',"Galena, OH"
b'AUBURN BEATS BAMA!!!!!!!\n\nAUBURN BEATS BAMA!!!!!!!\n\nAUBURN BEATS BAMA!!!!!!!',None
b'BS',"San Antonio, TX"
b'I\xe2\x80\x99m fucking sick to my stomach..',"Alabama, United States "
b'I\xe2\x80\x99d like to eat the Christmas Chord. Preferably toasted and spread with some type of jam or cheeseball.',"Los Angeles, CA"
b'I would not want to go into the locker room with Saban. \xf0\x9f\x98\xb3',None
b'@SadiqKhan \nPretty twisted for you to use the terror attack as political propaganda . Blaming this heinous act on a\xe2\x80\xa6 https://t.co/HiChC3OCOK',NW Arkansas
b'T\xc3\xba no te has ido y ya mi cuerpo a ti te extra\xc3\xb1a',"Nuevo Laredo, Tamaulipas"
b'@IMDINOCOSTA Nah Sabans a cry baby happy it ended like that',"Albany,NY"
b'@PeteLabozetta https://t.co/YBrqqfLTlB',"Tampa, FL"
b'@MissOMara Also if you haven\xe2\x80\x99t talked to him in years how do you know it was him who got it \xf0\x9f\xa7\x90',"Lubbock, TX"
"b'@ClemsonColorado @GenoManSC @jlong2331 But, but but....bye bye Bama'","South Carolina, USA"
b'I guess Gus gets a contract extension lol',"Alabama, USA"
b'Found out he was sending the memes I sent to him to other girls.. that\xe2\x80\x99s when I realized that I deserve better.',"Dublin, IN"
b'WAR EAGLE!!!',316
"b""@vibewaqua He wasn't wrong ....""","Atlanta, GA"
b'@DonaldJTrumpJr @HudsonBooks This tweet revealed itself to be bullshit as soon as you referenced your \xe2\x80\x9cseveral friends\xe2\x80\x9d.',"Philadelphia, PA"
b'Ts and Ps for Nick Saban',"Rock Hill, SC - Charleston, SC"
b'bye bye playoffs',334 
b'Wow. Crazy game. \n#RollTide',"Hugo, OK"
b'\xf0\x9f\x98\x8f',Connecticut
b'TJ McConnell Tribute at #Pacers v. @sixers. #PhilaUnite https://t.co/MRMtCFatfn',On Otherside Of Your TV
b'@calbert57 Tiene el mimo derecho de opinar ya que no vive de los impuestos de los mexicanos y @EvoPueblo no tiene e\xe2\x80\xa6 https://t.co/NhMkVm8yZR',Estados Unidos
b'@TheStateOfTheU Fire everyone at the Hecht and I mean everyone!',"Bay Area Boy, CA"
b'Nick please recruit better kickers',901 ✈ 615
b'@ChaseSupport just thought I would remind you all there is still a a bug in your iOS app. \nI can assure you and the\xe2\x80\xa6 https://t.co/vG7t9Kf7Kk',Anywhere but here. 
b'Wow Alabama loses a shot at College football playoff over Illegal Substitution.....  #lovecollegefootball https://t.co/xNtW0QS4Ud',"Greenwood, IN"
b'want some wings but from where',in da cut
b'Idk who got me sick but I feel like death rn',Illinois 
"b'Watch out on I-85, those Bama fans are going to be angry driving home.'","Pensacola, FL"
b'So happy auburn beat Bama \xf0\x9f\x98\x82',"McKinney, TX"
"b'Love this chic... 100% \nYours Truly, \n#MRPINK\xc2\xa9'","Chicago, IL & SouthBeach Miami"
b'Alabama https://t.co/mkf9cafJkj',None
b'LOL Saban pissed \xf0\x9f\x98\xad',Mostly at home/DFW
b'I\xe2\x80\x99ll read one page of my homework and take a 5 min break',"Ohio, DC, Arkansas "
b'WAR DAMN EAGLE \xf0\x9f\x90\x85\xf0\x9f\x90\x85\xf0\x9f\x90\x85\xf0\x9f\x90\x85',United States
b'#wareagle',"Pikeville, KY"
b'@keribo1 Thanks so much!',Follows You
b'Bruh what???? \xf0\x9f\xa4\xa3 https://t.co/Gkh9WACpUe',"Bay Area, CA"
b'everyone irritating df outta me bey',Bahamas
b'Wow! Crazy ending!',Virginia
b'Yo @Utah_Football has a chance',Paige's butt 
b'Should\xe2\x80\x99ve went to auburn this weekend',"Augusta, GA"
b'Let this be the beginning of the end of the Nick Saban era. #IronBowl2019',LA via Nashville
b'I hope UGA gets the dog shit beat out of them next week',"Georgia, USA"
b'Nick Saban is PISSEDDDDDD',"Dalton, GA"
b'GEEE OHHH DEEE',"South San Jose , Drillafornia"
b'Imagine being the one that wasn\xe2\x80\x99t supposed to be on the field #IronBowl',None
b'@DearBurlyMan Sabatan',"Memphis, TN"
b'@washingtonpost SNYDER ..SELL THE TEAM!',USA
b'Damn can\xe2\x80\x99t be even asleep they just gotta be the wrong one huh \xf0\x9f\x98\x82\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',"Dallas, TX"
b'it must be a full moon bc y\xe2\x80\x99all are wild',"Olean, NY"
b'Did we just witness the beginning of the end for the Alabama dynasty?'," Lexington, KY"
b'https://t.co/tbIfC8lXVd',"Hogansville, GA"
b'And it gets even better!! Down goes Alabama!!!!',"Prospect, Ohio"
b'Gus keeps his job. Auburn still content with just winning the iron bowl lmao. Smh',None
b'My person forever \xe2\x9d\xa4\xef\xb8\x8f https://t.co/qvkmgYwhy3',"Houston, TX"
b'AHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHAAAAAAAA',"Los Angeles, CA"
b'Geaux Tigers! To hell with A&amp;M',"Chattanooga, TN"
b'Insanity',None
b'Wowwwww',"Plano, TX"
"b""@ColeFred24 C'mon man really?!?!?""",Athens via Muscle Shoals 
"b""@possumgxrl the only thing I know to do at those times, hope it's helping""",CA
b'So the 1 second really did screw with Bama',"Charleston, SC"
"b""Tonight we are going to funk up Holdenville. It's gonna feel goooood. You can sleep it off tomorrow. Tonight, let's\xe2\x80\xa6 https://t.co/aV0R3xqnUB""","Oklahoma City, OK"
b'@AnastasiaVigo You\xe2\x80\x99re too young for this!',"San Diego, CA"
"b'Happy birthday Iliana!!!! @ Austin, Texas https://t.co/SbjT8G9C9P'","Austin, TX"
b'@jesusmariahcary https://t.co/qTqxcM1nXw',Southern California
b'@IAmSophiaNelson I read the article and I took it in a way that was trying to promote her intelligence and ability.\xe2\x80\xa6 https://t.co/EewMg8nRRb',"Pennsylvania, USA"
b'Nature has always been a place where I heal so I can refresh and come out feeling like a Queen \xf0\x9f\x91\xb8\xf0\x9f\x8f\xbe \nNeutrals + CAMO\xe2\x80\xa6 https://t.co/Kv9lrWX0Bu',"Collierville, TN"
b'WAR EAGLE!!!!!!!!!!!!!!!!',"Shelby Forest, Tennessee"
b'The fans pour in to celebrate... \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbb\xf0\x9f\x92\x99\xf0\x9f\x8f\x88 https://t.co/qYTHNqueK8',"Shawnee, KS"
b'this mf does not age',C21H30O2°C20H25N3O🎭ST.NAH°860
b'The homie just won some bread\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 but war eagle tho\xf0\x9f\x98\xa4\xf0\x9f\x90\x85',"Memphis, TN"
b'@Brian_Pilgrim40 @theorganicoffee @Paliasterminus @JusBHS @LsuFBallTruth So a team with and ok defense and a good o\xe2\x80\xa6 https://t.co/w18IAYIRYU',None
b'ROW TIDE \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/BATD6feJek',USA 
b'So for the record Auburn just beat Alabama and #UGA beat Auburn.......but Bama is better than us?!?!?! WTH?!?! #GoDawgs',"Charlotte Park, Nashville"
b'@Abencoado13 Yes! Baby Ciani is here!',"Brooklyn, NY"
b'Auburn beat BAMA HAHAHAHAHAHAHANAHAHAHAHA',"baton rouge, Louisiana"
b'@VeteransENG_CA we have to take care of our veterans without them we are not here today @AndrewScheer',"Ontario, Canada"
b'so both my teams can\xe2\x80\x99t kick this week ???',dallas ⇄ huntsville
b'@JsnCmbs show the girls',None
b'What a game!',"Tallahassee, FL"
b'They didn\xe2\x80\x99t win it!  They were handed a field goal.  PERIOD!  Cheating som bitches!',"Mobile, AL "
b'What a great game \xf0\x9f\x98\x82\xf0\x9f\x98\x85\xf0\x9f\x98\x82\xf0\x9f\x98\x85#IronBowl #GoTigersAgain',None
b'How does #Saban coached team lose on a #penalty?  #IronBowl2019',"Jonesboro, AR"
b'Screw you Bama. Ha!\n#illegalsubstitution https://t.co/NNfVjs7wvK',"Athens, GA"
b'Has bama ever had a team this undisciplined under Saban? False starts and dumb penalties all around. Auburn played\xe2\x80\xa6 https://t.co/x9VF2xQjto',"cleveland, ohio"
b'my boyfriend will take my holiday virginity and I can\xe2\x80\x99t wait hehe',Fresno State 
"b'@NWSTwinCities coming through I-90 heading to Seattle, are there any shutdowns we should be aware of?'",United States
b'Well you don\xe2\x80\x99t have to worry about Alabama in the college playoff!',"Oklahoma City, OK"
b'Bama had 13 penalties n one to end the game \xf0\x9f\xa7\x90',"Duval, Orange Park FL"
b'Y\xe2\x80\x99all have no idea how great it feels for Bama to lose',2 5 6
b'Haha. What is life.',"Shreveport, LA"
b'Damnnnn bama',"Pennsylvania, USA"
b'Butch Jones curse',FTC
b'Alabama missing its first playoff on a missed field goal is expected. \n\nOn a penalty? Not so much.',None
b'Auburn so damn lucky.',"tuscaloosa, al"
b'I am so dingy dog',"Tallahassee, FL"
b'Bama losing a game because of penalties is a beautiful sight to see.',"Florida, USA"
"b""@Biddco That's pretty great! Gotta Wear some Chaska pride on Monday!""",Minnesota
b'#RollTideRoll',"Christiansburg, VA"
b'Ser\xc3\xa1? \xf0\x9f\x98\x82 https://t.co/kjM3j86spP',las vegas nevada 
b'Buddy\xe2\x80\x99s hurt',"Eagleton, IN"
b'Wow. Alabama. What a way to lose.',"Daytona Beach, New York City"
b'and you love it',DC📍
b'@UglyAssTerrell You seen the 0:01 play before the half? I\xe2\x80\x99d be hot \xf0\x9f\x98\xb9\xf0\x9f\x98\xb9',A Ball Field Near You 
b'Best iron bowl ever honestly',"Alabama, USA"
b'@klindseysports Told ya',"Hattiesburg, MS"
b'Weird ending but what a fun game that was to watch #IronBowl2019',"Southington, CT, US of A"
b'That FG right before halftime really did make all the difference for #Auburn... \n\n#IronBowl #BamavsAU',"Boise,Idaho"
b'@Liviakai21 @HotNewHipHop Your prolly illiterate \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',Republican
b'@GoDucks We run the northwest',bedroom
b'We love to see Alabama go down',None
b'Dawg your the goat \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x90\x90',"Dallas, TX"
"b'PLEASE COME TO EUGENE,OR WE NEEEEED NAIL TECHS LIKE YOU ONNNN GAWWWDDD'",None
b'War Eagle!!!! Apparently they can\xe2\x80\x99t count @AlabamaFTBL !!! War Eagle!!!',"Portales, NM"
"b'Osu win, Bama loss. WHAT. A. DAY.'","Alliance, OH | Suwanee, GA"
"b""I can finally sing...\nTurn out the lights, the party's over!\n#WarEagle #Auburn \nFinal score 48-45 Good Guys win!""",United States
"b'Another annual flight to Catalina with friends and family in the books. Thanks to Bill, Jerry, and Jim for meeting\xe2\x80\xa6 https://t.co/GMm1qSFpN8'",Arizona
b'LMAOOOOOOO FUCK ALABAMA',None
b'@Creston35 ima need me me\xf0\x9f\xa4\xa3',"Mobile, AL"
b'Suck it Bama',West Des Moines
b'I love the sound of quiet Bama fans \xe2\x9d\xa4\xef\xb8\x8f',"Raleigh, NC"
b'This hasn\xe2\x80\x99t been Alabama year \xf0\x9f\x98\x82',Louisiana 
b'@SarcasmStardust Good luck in the CFP.',"Port Neches, TX"
b'so you\xe2\x80\x99re not going to double text me after i\xe2\x80\x99ve left you on delivered all day??? how rude',sc : sierragustavus
b'Mrs Terry gonna slap Nick around all damn night.',"Arizona, USA - Florida, USA"
b'i know i\xe2\x80\x99m not the biggest fan of plano but literally anything is better than middle of nowhere missouri',None
b'i should go back to work but i\xe2\x80\x99m realllly not feeling it \xf0\x9f\xa5\xb4',📸: @Itssdrewskii
"b'@Alex_Gee_6 @kenzwint At the end of the day, it\xe2\x80\x99s their body but it\xe2\x80\x99s also YOUR art so the agreement should of cour\xe2\x80\xa6 https://t.co/h7uRL6lhDL'","Echo Park, Los Angeles"
b'Utah in if they win the Pac12',"Louisvlle, Louisville"
b'Beyond the Zone Sugar Rush mask that has help me grow my hair for years has been discontinued by @SallyBeauty. I\xe2\x80\x99m devastated.',"Arlington, TX"
b'Watch how Nick Saban acts after a loss then watch how Jim Franklin acts after a loss. There\xe2\x80\x99s a huge difference and it shows. #FireFranklin',"Pennsylvania, USA"
b'AUBURN IS GONNA WIN THE FOOTBALL GAME',"Dallas, Texas"
b'@blinkar27 Even the professionals need help sometimes \xf0\x9f\x98\x82 https://t.co/bUiwH93ngO',"Boston, MA"
"b'The Mandalorian is great, especially baby Yoda. Not seeing the lead characters face right away (or maybe ever?) is\xe2\x80\xa6 https://t.co/rR2aeUTKfx'","Atlanta, GA"
b'This has been the best rivalry week ever! State wins and Bama loses!!!',"Hattiesburg,MS"
b'So Auburn had the game given to them by the REFS enjoy it because you didnt win. No bragging rights this year!\xe2\x80\xa6 https://t.co/D5AMgh5UkC',"Leeds, AL"
"b'Flux is hiring in #Portland, OR! Read about our latest #BusinessMgmt job opening via the link in our bio: Administr\xe2\x80\xa6 https://t.co/Mm4YbvzvD9'","Portland, OR"
b'DOWN GOES BAMA!!!!',Ohio
b'Y\xe2\x80\x99all boys stay up https://t.co/gJtfkgTXOH',"Atlanta, GA"
b'@WisconsinOnBTN Hello cub... You guys hiring?',None
b'hope my roommates are ready for my christmas music \xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\xf0\x9f\xa4\xa4\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f',in the clouds
b'they both sent me to voicemail btw \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',None
b'@kensiedoodle @mikeymightyd U was saying u dont show ur body off for attention. I was just posting some pics to lyk i c u boo',Bmore TO CALI BITCH
b'@AlexGeo27965031 Hey were you at Costco today',None
b'WAR. DAMN. EAGLE!!!!',"Alabama, and sometimes DC"
b'most embarrassing shit ever im so sorry',None
b'@sbuss They\xe2\x80\x99re definitely worse.',"I left my home in Georgia, headed for the Frisco Bay."
b'@JoyslaysBE Cause he referenced the NFL and long snappers smh',"Florida, USA"
b'Well. https://t.co/WWv9V4Rkq9',504
b'Congrats to Auburn on winning a great ballgame! \xf0\x9f\x8f\x88\xf0\x9f\x8f\x88\xf0\x9f\x8f\x88',"Reno, NV"
b'@Exsanguinated17 Aww... adorable.',"Indiana, USA"
"b'Call me on the phone, not with all that texting stuff 24/7'","Richmond, VA"
b'@Eagles Make your presence known tomorrow',None
b'Good bye Alabama',"Brick, NJ"
b'@TheAceWriter The kicker lol',None
b'@jesusrod25 Si te come eso ah\xc3\xad si es verdad que el colesterol te mata a el tiro',United States
b'WAR EAGLE \xf0\x9f\xa6\x85\xf0\x9f\x8f\x88 https://t.co/7BkgOq6zrx',None
b'Hear this song on @BTRadioVegas and hear it live tonight in #IowaCity at #UptownBills.',"St. Louis, MO"
b'First my falcons and now fucking Alabama I\xe2\x80\x99m done with football this year',On Jet Stars ✈✈✈✈
b'BYE BAMA!!',"Columbus, GA"
b'that\xe2\x80\x99s how penalities lose you a game... #ironbowl',"Newport, AR"
b'@a_sinco Lmfaoooo I got you',None
b'Big bad Bama loses to a team that didn\xe2\x80\x99t have 250 yards of offense on us. Let that sink in',Houston 
b'@OUBarstool I love SEC cannibalism',"Cedar Rapids, IA"
"b'@LadyAssassinx50 Bama defense earned that loss, how sad \xf0\x9f\x98\xa2'",Alabama
b'WAR DAMN EAGLE',Impervious
b'Brazil mendes army is literally the best today trying to make @ShawnMendes  feel better that is so sweet keep it go\xe2\x80\xa6 https://t.co/LM3LkB2b06',Netflix or music land
b'Haaaaa I promise y\xe2\x80\x99all dm about this 25/8 that\xe2\x80\x99s I just made it my bio \xf0\x9f\x98\x82',None
b'Bellevue: 4:20pm: sunset',"Bellevue, WA"
b'@PerryDemarvin auburn fans* they aint even fwh',3️⃣3️⃣4️⃣
b'\xf0\x9f\x8c\xa7\xe2\x9b\x88\xf0\x9f\x8d\x81\xe2\x98\x83\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/t5IqeNk74p',"Oakland, CA"
b'@greg_wukasch OMG!!!! https://t.co/fGOrSK82BE',"Fort Worth, TX"
b'@txjuliette Thanks love \xf0\x9f\x92\x95',"Pflugerville, TX"
b'@ValpoTrack I want to watch from Washington State! Is there any way to do that?',None
b'don\xe2\x80\x99t speak on shit you know nothing about \xe2\x80\xbc\xef\xb8\x8f',"Huntsville, TX"
"b'Why reach out to me, i help you, you disappear on me, The ask for more help. I\xe2\x80\x99m sorry bro i barely can help myself\xe2\x80\xa6 https://t.co/mmSP9iBtLr'",None
b'The schadenfreude timeline where Utah gets ranked Top 4 but then loses to Oregon in P12 championship game and goes\xe2\x80\xa6 https://t.co/sWRN8Z4W0H',"Utah, USA"
"b'No le dejes todo al destino, las cosas que se desean se persiguen'",NY RI DR
b'No Alabama in the playoff. The real life iteration of Jesse Pinkman saying Heisenberg \xe2\x80\x9ccan\xe2\x80\x99t keep getting away with\xe2\x80\xa6 https://t.co/NOLRBgK2pp',A ball and a goal
b'Bama wanted to lose I\xe2\x80\x99m convinced',"Orlando, FL"
b'Goodbye Tricky Nicky #GoAuburn',"Toronto, Ontario"
b'Listening to a dad go into minute detail about being a terrible father just didn\xe2\x80\x99t do it for me. It\xe2\x80\x99s a hard pass for me on \xe2\x80\x9cThe New One.\xe2\x80\x9d',Parts Unknown
b'Wow. War Eagle. \xf0\x9f\xa6\x85 #Auburn #IronBowl',"Salt Lake City, UT"
b'Waffle House is waiting!!!!',On a Sideline/Baseline
b'Coach malzahn told me in April he was going to beat bama \xf0\x9f\x98\x82 salute',703✈️540✈️757
b'Oh Alabama \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',None
b'OSU or LSU is finna kill Utah in this playoff game',"Powder Springs, GA"
b'2-2 this season for @SacramentoKings @nuggets 3-1 in games decided by 3 points of less #SacramentoProud #MileHighBasketball #NBA',"Los Angeles, CA"
b'Drake told y\xe2\x80\x99all showing emotion doesn\xe2\x80\x99t make you a pussy and Bad Bunny showed you how accepting your pain makes you stronger',"North Hollywood, Los Angeles"
"b""Don't know why this came to mind but to everyone that thinks Chris Brown is better than Michael Jackson... https://t.co/6db2jXjv49""","Tallahassee, FL"
"b""@G0dGiven I can't believe he's our quarterback. https://t.co/kMc2ssTf2d""","Baltimore, Maryland"
b'Alabama is going to lose by 3 points because of a review at the end of the first half that put one second back on t\xe2\x80\xa6 https://t.co/9WlNK8DA85',"West Des Moines, IA"
b'NEVER. GETS. OLD.',"Ohio, USA"
b'Another Iron Bowl classic  \xf0\x9f\x8f\x88',"California, USA"
b'NORMAN OKLAHOMAON FIRE RN',"ΑΛΦΑ φΙ ΑΛΦΑ, SeneGambia"
b'BYE BAMA!!!!!',"Texas, USA"
b'Little sneak preview of the holiday pictures. https://t.co/QbIyAOUalh is always awesome to work with! stefcabunny @\xe2\x80\xa6 https://t.co/V9Zf1Xmi8k',"Orlando, FL"
b'#WalkAwayFromDemocrats',Ohio
b'Saban not in the college playoffs is orgasmic',Athens - ATL - IC
b'What. A. Game. #IronBowl',"Wisconsin, USA"
b'@janjowen What a game tho!!',"Los Angeles, CA"
b'I would\xe2\x80\x99ve bet this game could\xe2\x80\x99ve ended any other way in the world than stupid ass Alabama coaching',"Erie, PA"
b'@ByronYork @MyInfoIngridZ1 How sweet it is!!!',"Hemet, CA"
